Package ID,Package Name,Country,Cities Covered,Duration,Hotel Category,Meals,Transportation,Major Attractions,Activities,Package Type,Best For,Rating,Estimated Cost 
IND0367,Gandhinagar Cultural Tour,India,Gandhinagar,4 Days / 3 Nights,5-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Akshardham, Gandhinagar Local Market, Gandhinagar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,19000
IND0368,Greater Noida Royal Tour,India,Greater Noida,5 Days / 4 Nights,4-Star,Breakfast + Lunch + Dinner,Train + Cab,"The Grand Venice Mall, Greater Noida Local Market, Greater Noida City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.2,113000
IND0369,Greater Noida Scenic Tour,India,Greater Noida,4 Days / 3 Nights,4-Star,Breakfast + Lunch + Dinner,Private Cab,"Buddh International Circuit, Greater Noida Local Market, Greater Noida City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,35500
IND0370,Greater Noida Adventure Tour,India,Greater Noida,5 Days / 4 Nights,4-Star,Breakfast + Lunch + Dinner,Train + Cab,"The Grand Venice Mall, Greater Noida Local Market, Greater Noida City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.2,116000
IND0371,Greater Noida Cultural Tour,India,Greater Noida,4 Days / 3 Nights,4-Star,Breakfast + Lunch + Dinner,Private Cab,"Buddh International Circuit, Greater Noida Local Market, Greater Noida City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,38500
IND0372,Agra Royal Tour,India,Agra,7 Days / 6 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Taj Mahal, Agra Local Market, Agra City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,36000
IND0373,Agra Scenic Tour,India,Agra,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Agra Fort, Agra Local Market, Agra City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.6,35500
IND0374,Agra Adventure Tour,India,Agra,7 Days / 6 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Taj Mahal, Agra Local Market, Agra City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,39000
IND0375,Agra Cultural Tour,India,Agra,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,AC Coach,"Agra Fort, Agra Local Market, Agra City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.6,38500
IND0376,Bhubaneswar Royal Tour,India,Bhubaneswar,7 Days / 6 Nights,4-Star,Breakfast + Dinner,AC Coach,"Lingaraj Temple, Bhubaneswar Local Market, Bhubaneswar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,49500
IND0377,Bhubaneswar Scenic Tour,India,Bhubaneswar,4 Days / 3 Nights,Luxury Heritage,Breakfast,Flight + Cab,"Nandankanan Zoological Park, Bhubaneswar Local Market, Bhubaneswar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,33500
IND0378,Bhubaneswar Adventure Tour,India,Bhubaneswar,7 Days / 6 Nights,4-Star,Breakfast + Dinner,AC Coach,"Lingaraj Temple, Bhubaneswar Local Market, Bhubaneswar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,52500
IND0379,Bhubaneswar Cultural Tour,India,Bhubaneswar,4 Days / 3 Nights,Luxury Heritage,Breakfast,Flight + Cab,"Nandankanan Zoological Park, Bhubaneswar Local Market, Bhubaneswar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,36500
IND0380,Noida Royal Tour,India,Noida,4 Days / 3 Nights,4-Star,Breakfast + Lunch + Dinner,Private Cab,"Okhla Bird Sanctuary, Noida Local Market, Noida City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.3,102500
IND0381,Noida Scenic Tour,India,Noida,3 Days / 2 Nights,4-Star,Breakfast,Private Cab,"DLF Mall of India, Noida Local Market, Noida City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,30000
IND0382,Noida Adventure Tour,India,Noida,4 Days / 3 Nights,4-Star,Breakfast + Lunch + Dinner,Private Cab,"Okhla Bird Sanctuary, Noida Local Market, Noida City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.3,105500
IND0383,Noida Cultural Tour,India,Noida,3 Days / 2 Nights,4-Star,Breakfast,Private Cab,"DLF Mall of India, Noida Local Market, Noida City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,33000
IND0384,Lucknow Royal Tour,India,Lucknow,4 Days / 3 Nights,Luxury Heritage,Breakfast,Train + Cab,"Bara Imambara, Lucknow Local Market, Lucknow City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.4,100500
IND0385,Lucknow Scenic Tour,India,Lucknow,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Phoenix Palassio, Lucknow Local Market, Lucknow City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,133000
IND0386,Lucknow Adventure Tour,India,Lucknow,4 Days / 3 Nights,Luxury Heritage,Breakfast,Train + Cab,"Bara Imambara, Lucknow Local Market, Lucknow City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.4,103500
IND0387,Lucknow Cultural Tour,India,Lucknow,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Phoenix Palassio, Lucknow Local Market, Lucknow City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,136000
IND0388,Vrindavan Royal Tour,India,Vrindavan,7 Days / 6 Nights,3-Star,Breakfast + Dinner,Private Cab,"Banke Bihari Temple, Vrindavan Local Market, Vrindavan City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.8,57000
IND0389,Vrindavan Scenic Tour,India,Vrindavan,3 Days / 2 Nights,4-Star,Breakfast + Lunch + Dinner,Train + Cab,"Prem Mandir, Vrindavan Local Market, Vrindavan City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.9,30500
IND0390,Vrindavan Adventure Tour,India,Vrindavan,7 Days / 6 Nights,3-Star,Breakfast + Dinner,Private Cab,"Banke Bihari Temple, Vrindavan Local Market, Vrindavan City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.8,60000
IND0391,Vrindavan Cultural Tour,India,Vrindavan,3 Days / 2 Nights,4-Star,Breakfast + Lunch + Dinner,Train + Cab,"Prem Mandir, Vrindavan Local Market, Vrindavan City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.9,33500
IND0392,Rameswaram Royal Tour,India,Rameswaram,7 Days / 6 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Flight + Cab,"Ramanathaswamy Temple, Rameswaram Local Market, Rameswaram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.6,47500
IND0393,Rameswaram Scenic Tour,India,Rameswaram,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Ramanathaswamy Temple, Rameswaram Local Market, Rameswaram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.8,49500
IND0394,Rameswaram Adventure Tour,India,Rameswaram,7 Days / 6 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Flight + Cab,"Ramanathaswamy Temple, Rameswaram Local Market, Rameswaram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.6,50500
IND0395,Rameswaram Cultural Tour,India,Rameswaram,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Ramanathaswamy Temple, Rameswaram Local Market, Rameswaram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.8,52500
IND0396,Diu Royal Tour,India,Diu,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Naida Caves, Diu Local Market, Diu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,27000
IND0397,Diu Scenic Tour,India,Diu,7 Days / 6 Nights,4-Star,Breakfast,AC Coach,"Diu Fort, Diu Local Market, Diu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,141500
IND0398,Diu Adventure Tour,India,Diu,3 Days / 2 Nights,5-Star,Breakfast + Lunch + Dinner,AC Coach,"Naida Caves, Diu Local Market, Diu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,30000
IND0399,Diu Cultural Tour,India,Diu,7 Days / 6 Nights,4-Star,Breakfast,AC Coach,"Diu Fort, Diu Local Market, Diu City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,144500
IND0400,Puducherry Royal Tour,India,Puducherry,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Private Cab,"Promenade Beach, Puducherry Local Market, Puducherry City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Grand Tour,All Travelers,4.5,115500
IND0401,Puducherry Scenic Tour,India,Puducherry,4 Days / 3 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Paradise Beach, Puducherry Local Market, Puducherry City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Family,Families,4.6,33500
IND0402,Puducherry Adventure Tour,India,Puducherry,5 Days / 4 Nights,4-Star,Breakfast + Dinner,Private Cab,"Promenade Beach, Puducherry Local Market, Puducherry City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Grand Tour,All Travelers,4.5,118500
IND0403,Puducherry Cultural Tour,India,Puducherry,4 Days / 3 Nights,5-Star,Breakfast + Lunch + Dinner,Train + Cab,"Paradise Beach, Puducherry Local Market, Puducherry City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Family,Families,4.6,36500
IND0404,Bengaluru Royal Tour,India,Bengaluru,6 Days / 5 Nights,3-Star,Breakfast,Flight + Cab,"Wonderla Amusement Park, Bengaluru Local Market, Bengaluru City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,31500
IND0405,Bengaluru Scenic Tour,India,Bengaluru,4 Days / 3 Nights,3-Star,Breakfast,AC Coach,"Orion Mall, Bengaluru Local Market, Bengaluru City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,104500
IND0406,Bengaluru Adventure Tour,India,Bengaluru,6 Days / 5 Nights,3-Star,Breakfast,Flight + Cab,"Wonderla Amusement Park, Bengaluru Local Market, Bengaluru City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,34500
IND0407,Bengaluru Cultural Tour,India,Bengaluru,4 Days / 3 Nights,3-Star,Breakfast,AC Coach,"Orion Mall, Bengaluru Local Market, Bengaluru City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,107500
IND0408,Munnar Heritage Tour,India,Munnar,4 Days / 3 Nights,Luxury Heritage,Breakfast,AC Coach,"Munnar Tea Gardens, Munnar Local Market, Munnar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.3,33500
IND0409,Munnar Royal Tour,India,Munnar,4 Days / 3 Nights,Luxury Heritage,Breakfast,AC Coach,"Munnar Tea Gardens, Munnar Local Market, Munnar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,35000
IND0410,Munnar Scenic Tour,India,Munnar,4 Days / 3 Nights,Luxury Heritage,Breakfast,AC Coach,"Munnar Tea Gardens, Munnar Local Market, Munnar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.3,36500
IND0411,Munnar Adventure Tour,India,Munnar,4 Days / 3 Nights,Luxury Heritage,Breakfast,AC Coach,"Munnar Tea Gardens, Munnar Local Market, Munnar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.4,38000
IND0412,Munnar Cultural Tour,India,Munnar,4 Days / 3 Nights,Luxury Heritage,Breakfast,AC Coach,"Munnar Tea Gardens, Munnar Local Market, Munnar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.3,39500
IND0413,Thiruvananthapuram Heritage Tour,India,Thiruvananthapuram,6 Days / 5 Nights,Luxury Heritage,Breakfast,Train + Cab,"Padmanabhaswamy Temple, Thiruvananthapuram Local Market, Thiruvananthapuram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,43000
IND0414,Thiruvananthapuram Royal Tour,India,Thiruvananthapuram,6 Days / 5 Nights,Luxury Heritage,Breakfast,Train + Cab,"Padmanabhaswamy Temple, Thiruvananthapuram Local Market, Thiruvananthapuram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.8,44500
IND0415,Thiruvananthapuram Scenic Tour,India,Thiruvananthapuram,6 Days / 5 Nights,Luxury Heritage,Breakfast,Train + Cab,"Padmanabhaswamy Temple, Thiruvananthapuram Local Market, Thiruvananthapuram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,46000
IND0416,Thiruvananthapuram Adventure Tour,India,Thiruvananthapuram,6 Days / 5 Nights,Luxury Heritage,Breakfast,Train + Cab,"Padmanabhaswamy Temple, Thiruvananthapuram Local Market, Thiruvananthapuram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.8,47500
IND0417,Thiruvananthapuram Cultural Tour,India,Thiruvananthapuram,6 Days / 5 Nights,Luxury Heritage,Breakfast,Train + Cab,"Padmanabhaswamy Temple, Thiruvananthapuram Local Market, Thiruvananthapuram City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.7,49000
IND0418,Thekkady Heritage Tour,India,Thekkady,3 Days / 2 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Periyar National Park, Thekkady Local Market, Thekkady City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.3,29500
IND0419,Thekkady Royal Tour,India,Thekkady,3 Days / 2 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Periyar National Park, Thekkady Local Market, Thekkady City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,31000
IND0420,Thekkady Scenic Tour,India,Thekkady,3 Days / 2 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Periyar National Park, Thekkady Local Market, Thekkady City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.3,32500
IND0421,Thekkady Adventure Tour,India,Thekkady,3 Days / 2 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Periyar National Park, Thekkady Local Market, Thekkady City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,34000
IND0422,Thekkady Cultural Tour,India,Thekkady,3 Days / 2 Nights,4-Star,Breakfast + Dinner,Flight + Cab,"Periyar National Park, Thekkady Local Market, Thekkady City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.3,35500
IND0423,Kumarakom Heritage Tour,India,Kumarakom,5 Days / 4 Nights,4-Star,Breakfast,AC Coach,"Kumarakom Bird Sanctuary, Kumarakom Local Market, Kumarakom City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.8,113500
IND0424,Kumarakom Royal Tour,India,Kumarakom,5 Days / 4 Nights,4-Star,Breakfast,AC Coach,"Kumarakom Bird Sanctuary, Kumarakom Local Market, Kumarakom City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.9,115000
IND0425,Kumarakom Scenic Tour,India,Kumarakom,5 Days / 4 Nights,4-Star,Breakfast,AC Coach,"Kumarakom Bird Sanctuary, Kumarakom Local Market, Kumarakom City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.8,116500
IND0426,Kumarakom Adventure Tour,India,Kumarakom,5 Days / 4 Nights,4-Star,Breakfast,AC Coach,"Kumarakom Bird Sanctuary, Kumarakom Local Market, Kumarakom City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.9,118000
IND0427,Kumarakom Cultural Tour,India,Kumarakom,5 Days / 4 Nights,4-Star,Breakfast,AC Coach,"Kumarakom Bird Sanctuary, Kumarakom Local Market, Kumarakom City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.8,119500
IND0428,Kozhikode Heritage Tour,India,Kozhikode,6 Days / 5 Nights,4-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Kozhikode Beach, Kozhikode Local Market, Kozhikode City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Luxury,Premium Travelers,3.9,122500
IND0429,Kozhikode Royal Tour,India,Kozhikode,6 Days / 5 Nights,4-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Kozhikode Beach, Kozhikode Local Market, Kozhikode City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Luxury,Premium Travelers,4,124000
IND0430,Kozhikode Scenic Tour,India,Kozhikode,6 Days / 5 Nights,4-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Kozhikode Beach, Kozhikode Local Market, Kozhikode City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Luxury,Premium Travelers,3.9,125500
IND0431,Kozhikode Adventure Tour,India,Kozhikode,6 Days / 5 Nights,4-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Kozhikode Beach, Kozhikode Local Market, Kozhikode City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Luxury,Premium Travelers,4,127000
IND0432,Kozhikode Cultural Tour,India,Kozhikode,6 Days / 5 Nights,4-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Kozhikode Beach, Kozhikode Local Market, Kozhikode City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Water Sports, Beach Walk, Sunset Cruise",Luxury,Premium Travelers,3.9,128500
IND0433,Wayanad Heritage Tour,India,Wayanad,7 Days / 6 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Wayanad Wildlife Sanctuary, Wayanad Local Market, Wayanad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,37000
IND0434,Wayanad Royal Tour,India,Wayanad,7 Days / 6 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Wayanad Wildlife Sanctuary, Wayanad Local Market, Wayanad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,38500
IND0435,Wayanad Scenic Tour,India,Wayanad,7 Days / 6 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Wayanad Wildlife Sanctuary, Wayanad Local Market, Wayanad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,40000
IND0436,Wayanad Adventure Tour,India,Wayanad,7 Days / 6 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Wayanad Wildlife Sanctuary, Wayanad Local Market, Wayanad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,41500
IND0437,Wayanad Cultural Tour,India,Wayanad,7 Days / 6 Nights,4-Star,Breakfast + Dinner,Train + Cab,"Wayanad Wildlife Sanctuary, Wayanad Local Market, Wayanad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,43000
IND0438,Ajmer Heritage Tour,India,Ajmer,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Ajmer Sharif Dargah, Ajmer Local Market, Ajmer City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,112500
IND0439,Ajmer Royal Tour,India,Ajmer,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Ajmer Sharif Dargah, Ajmer Local Market, Ajmer City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,114000
IND0440,Ajmer Scenic Tour,India,Ajmer,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Ajmer Sharif Dargah, Ajmer Local Market, Ajmer City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,115500
IND0441,Ajmer Adventure Tour,India,Ajmer,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Ajmer Sharif Dargah, Ajmer Local Market, Ajmer City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.7,117000
IND0442,Ajmer Cultural Tour,India,Ajmer,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Flight + Cab,"Ajmer Sharif Dargah, Ajmer Local Market, Ajmer City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.6,118500
IND0443,Pushkar Heritage Tour,India,Pushkar,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Pushkar Lake, Pushkar Local Market, Pushkar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.4,39500
